#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
1.0000000000000007,-26731.844867110805,2993.978717388867,187.9889696101067,31.341775601400002,0.6089621146054947
2.0000000000000013,-25517.0957515474,4079.4214699417203,256.1428490742626,31.341775601400002,0.6089621146054947
2.999999999999891,-24657.640297503982,4509.815052567657,283.16683747295616,31.341775601400002,0.6089621146054947
3.999999999999781,-24121.01182582756,4667.950542353043,293.096008849789,31.341775601400002,0.6089621146054947
4.999999999999671,-24118.401608593063,4745.615443902286,297.97251138880694,31.341775601400002,0.6089621146054947
5.999999999999561,-23867.815606220465,4775.439894494219,299.8451592147256,31.341775601400002,0.6089621146054947
6.999999999999451,-23806.07262390651,4971.963831823613,312.1847033362998,31.341775601400002,0.6089621146054947
7.999999999999341,-23802.315270775638,4850.450999108818,304.5550324626265,31.341775601400002,0.6089621146054947
8.999999999999675,-23947.793377506634,4882.674841320818,306.57833572097286,31.341775601400002,0.6089621146054947
10.000000000000009,-23976.467424166825,4944.635395567223,310.46877778777923,31.341775601400002,0.6089621146054947
