#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
100900.00001872102,-14211.552920544804,2604.3765056492116,287.76710680052935,10.79806478628358,1.0082843135968085
101000.0000187414,-14367.102527990399,2701.830780881757,298.5351869026885,10.572595290613272,1.0297868254616855
101100.00001876177,-14260.938357192776,2922.9787140196777,322.9706326825039,10.929090935295767,0.996196244103917
101200.00001878214,-14180.463936821063,2613.525452574358,288.7780074829807,10.940303767125236,0.9951752321473888
101300.00001880252,-14118.911269754819,2789.146493890645,308.18302010049626,10.961428915261614,0.9932573048075054
101400.00001882289,-14225.797886565866,2731.4522036351823,301.80816648401196,10.880576343787135,1.0006381093432277
101500.00001884326,-14187.276448591278,2801.242258350225,309.51952545428196,11.060257690781667,0.9843820682664718
101600.00001886363,-14331.971975880559,2801.7780138149915,309.57872303946755,10.899865513995925,0.9988673096224661
101700.000018884,-14303.208647970838,2704.0187768074597,298.7769465929119,10.7769005008827,1.0102644392346434
101800.00001890438,-14310.50962383773,2684.294494911396,296.5975383842154,10.945884227427298,0.9946678692188938
101900.00001892475,-14279.799360279794,2671.2777277405726,295.15926806480536,10.682913234448591,1.0191526508053474
102000.00001894512,-14343.601555678753,2636.947699696039,291.3660174248431,10.98073537471715,0.9915109480080935
102100.0000189655,-14445.806319679155,2744.587225354536,303.259503181967,10.75012044641633,1.0127811493350554
102200.00001898587,-14350.44764578074,2560.387405300101,282.9065898550095,10.85563442211809,1.0029371769400002
102300.00001900624,-14247.55981418582,2735.72727680064,302.28053498891745,10.91268467440075,0.9976939374737018
102400.00001902661,-14239.455543545002,2851.7781856919087,315.1034253124836,10.807294591617714,1.0074232037365132
102500.00001904699,-14289.121476402688,2776.9737615407994,306.83801028237895,10.93527706165179,0.9956326922335181
102600.00001906736,-14241.72729650553,2819.5806462714845,311.54580115752225,10.784294961568575,1.009571731857399
102700.00001908773,-14286.551101983336,2717.969057206238,300.3183642107966,10.77307648515182,1.01062304312215
102800.0000191081,-14300.051533072881,2666.5976411856013,294.64214814586165,10.749240789138408,1.0128640296357603
102900.00001912848,-14416.4135287104,2663.0454288350006,294.24965118213305,10.90677647601744,0.9982343880570052
103000.00001914885,-14343.220155852352,2920.137339753032,322.6566788243437,11.026621700699268,0.98738486154117
103100.00001916922,-14029.792880092893,2516.6969320358294,278.07906931075115,10.775908245736574,1.0103574652762466
103200.0000191896,-14217.844911246808,2700.848493099913,298.42665032496495,10.987871880042327,0.9908669722466646
103300.00001920997,-14281.857376835207,2735.0803330912586,302.20905180700896,10.746060767157848,1.013163760853306
103400.00001923034,-14145.648550867889,2575.7795427709884,284.60732354611196,11.006209925795936,0.9892160348217649
103500.00001925071,-14147.98369863104,2731.4435839416374,301.80721406247557,10.895075072483802,0.9993065003020424
103600.00001927109,-14246.65855363835,2608.7931648065965,288.25511966068524,10.847297859384405,1.0037079724691627
103700.00001929146,-14383.083106785052,2661.8833708100838,294.1212511312805,10.736568179918459,1.0140595354831992
103800.00001931183,-14131.760675414262,2752.937266137566,304.1821297962783,10.801074255860867,1.0080033784883975
103900.0000193322,-14455.251277332674,2658.327677855473,293.72836958285615,10.827134777681167,1.005577150813262
104000.00001935258,-14344.391435509693,2773.03233471304,306.4025075843512,10.846051802864709,1.0038232841867993
104100.00001937295,-14240.84495247958,2677.3294598316174,295.8279461269804,10.994561450520346,0.9902640855853807
104200.00001939332,-14269.104533450853,2657.732244016112,293.66257791530256,11.023654772433416,0.9876506082572508
104300.0000194137,-14220.851631196398,2794.344791054864,308.75739900922616,10.792772202528333,1.0087787583120933
104400.00001943407,-14293.971681303803,2731.4973666801584,301.8131567144026,10.70691955746239,1.0168675764098316
104500.00001945444,-14420.306855298797,2729.497241159032,301.59215551384506,10.858336573877022,1.0026875909708854
104600.00001947481,-14320.889135020392,2681.7087673131596,296.3118318635549,10.827918414872633,1.005504375269148
104700.00001949519,-14372.018667750548,2819.596660471688,311.5475706252049,10.731137711714815,1.0145726980398617
104800.00001951556,-14076.06539735703,2653.290398454207,293.17178211698706,10.898661315219192,0.9989776749928155
104900.00001953593,-14575.160836100076,2680.412270529247,296.1685771814176,10.655682384344201,1.0217571196761863
105000.0000195563,-14453.305053941534,2699.3886381628263,298.26534560167215,10.807405597131917,1.0074128562456426
105100.00001957668,-14132.39347386951,2631.9420535152894,290.8129252294647,10.859149029737708,1.0026125722555614
105200.00001959705,-14168.410109900506,2677.1440777458147,295.8074625807772,10.846769909920358,1.0037568263759502
105300.00001961742,-14263.653250709584,2687.762127367102,296.9806898053181,10.85682553938625,1.0028271433223463
105400.0000196378,-14278.47209783917,2798.374094474048,309.2026115139639,10.86506992166905,1.0020662011109551
105500.00001965817,-14400.371358549128,2679.6965565161795,296.0894953165681,10.787919414597539,1.0092325426976676
105600.00001967854,-14114.459397225022,2544.3252287124674,281.13182108577956,11.184519926895511,0.973445388123499
105700.00001969891,-14392.403495915809,2700.5812870931927,298.397125753803,10.856983295560358,1.0028125718553824
105800.00001971929,-14349.343664901855,2893.8873460633504,319.7562207986986,10.597461897056254,1.027370463510336
105900.00001973966,-14233.400219257106,2849.9247480038935,314.8986321883104,10.848859762706395,1.0035634692816573
106000.00001976003,-14134.25143588423,2652.5061635532556,293.08512912806276,11.009809768018878,0.9888925940244402
106100.0000197804,-14041.62478050874,2699.353639169598,298.2614784346169,11.180150521587592,0.9738258282112797
106200.00001980078,-14000.414177192026,2683.011262025192,296.45574927875646,11.14906025488661,0.9765414386777425
106300.00001982115,-14235.772429323508,2742.7936935324806,303.0613292765167,11.02123295533132,0.9878676356210373
106400.00001984152,-14179.476557539507,2731.099086079592,301.7691492308951,10.929704130619765,0.9961403539470227
106500.0000198619,-14311.498838477695,2826.528380988657,312.31348183427593,10.700417160096215,1.0174855034449806
106600.00001988227,-14308.959974591722,2812.489345763662,310.76225737029995,10.877786528594514,1.0008947420131575
106700.00001990264,-14113.983953313014,2673.644385017499,295.42076870263264,10.732395326233704,1.0144538111262942
106800.00001992301,-14480.631040678752,2624.546966201113,289.99581492443707,10.657542483488985,1.0215787887385024
106900.00001994339,-14404.598120433351,2639.4371265538193,291.64108332368727,10.700977354049778,1.0174322382890972
107000.00001996376,-14217.042007098658,2996.1990016955397,331.0610106665937,10.856690335952274,1.0028396319970039
107100.00001998413,-14181.059091885218,2726.0239802458495,301.2083821838438,10.898314582093962,0.9990094577651585
107200.0000200045,-14106.049884622844,2636.8782032663453,291.3583385095778,11.199282490963206,0.9721622211063108
107300.00002002488,-14067.325825392116,2753.9530389377464,304.29436625642165,11.168506635887033,0.9748411042016712
107400.00002004525,-14237.058808825313,2689.207944372831,297.1404434261172,11.040682394419543,0.9861273925165035
107500.00002006562,-14343.638158812944,2615.6815759420842,289.0162454574401,10.831169849040021,1.005202530562918
107600.000020086,-14177.265297569356,2717.7036505420688,300.28903845558875,10.793138232552474,1.0087445473805456
107700.00002010637,-14430.55636731768,2705.922534127296,298.98729971765835,10.812590232964926,1.0069298018913584
107800.00002012674,-14295.720028539748,2692.1026647862545,297.46029169558227,10.680222677615998,1.019409395276961
107900.00002014711,-14612.44120542526,2684.1994191384297,296.5870331135473,10.58279105007713,1.0287946997812507
108000.00002016748,-14261.815778321274,2759.5475896790927,304.912528675409,10.760472651454151,1.0118067945408036
108100.00002018786,-14207.857754022225,2713.973637165012,299.8768956046935,11.165100804190034,0.9751384722944859
108200.00002020823,-14192.96694688627,2714.8391051491153,299.972524334746,10.80200304932762,1.007916706882388
108300.0000202286,-14370.035006515733,2682.475208288081,296.39651873636615,10.973674340678087,0.9921489378314322
108400.00002024898,-14355.511774025217,2546.2144890331683,281.3405723839508,10.934134592344217,0.9957367223954745
108500.00002026935,-14042.238818228863,2695.427473290573,297.82766197475587,11.016002924717275,0.9883366422119243
108600.00002028972,-14130.162609689825,2656.8080610722823,293.5604615541223,10.813691506632363,1.006827255478313
108700.0000203101,-14242.349643741953,2746.9867209932786,303.52463225076474,10.78739204354679,1.0092818817802136
108800.00002033047,-14480.462251612975,2641.0013272674446,291.8139175943232,10.726827272963849,1.0149803911407216
108900.00002035084,-14385.90488935334,2612.7512040246265,288.6924579226089,10.654341646296798,1.0218856971792394
109000.00002037121,-14151.528106930928,2569.8123394282406,283.94798537518767,11.04883850003186,0.9853994463925247
109100.00002039158,-14315.288983839382,2829.970783207484,312.69384547402115,10.919333984312578,0.9970863934424501
109200.00002041196,-14171.743728702582,2783.406431314142,307.5487795454493,10.802409247691125,1.0078788066225943
109300.00002043233,-14156.099578975525,2570.8518253419743,284.0628419841711,10.906510671034244,0.9982587162480048
109400.0000204527,-14276.342931205661,2687.4922429259464,296.9508692841172,10.803755913191917,1.0077531766445789
109500.00002047307,-14171.74357508248,2765.9221674372375,305.6168791387761,10.899020914407542,0.9989447150082509
109600.00002049345,-14368.89124794722,2787.0626202796307,307.9527652664971,10.86428951402925,1.002138181898831
109700.00002051382,-14456.02000921304,2772.9151943979473,306.38956432154305,10.712538384924297,1.0163342197712693
109800.0000205342,-14269.914424468545,2698.3623657258513,298.1519489981716,10.998350842663925,0.9899228981655879
109900.00002055457,-14028.783683469883,2660.388390194822,293.9560652430482,11.10313236918156,0.9805808828715562
110000.00002057494,-14344.779159086029,2587.954298826534,285.9525569708902,10.685376224054528,1.0189177351287102
110100.00002059531,-14108.365648763574,2485.5479929559015,274.6373088511964,11.093704953376497,0.9814141792096306
110200.00002061568,-14147.80832467007,2678.7668894079716,295.98677298996273,10.765941956798216,1.0112927772508398
110300.00002063606,-14191.442513898408,2543.673708584501,281.05983223860613,10.876293724548509,1.0010321178287014
110400.00002065643,-14253.178494217907,2676.941867501868,295.7851196296948,10.9722630130638,0.9922765548227294
110500.0000206768,-14502.223946619299,2730.282801669037,301.6789549741728,10.864194383614572,1.002146956946243
110600.00002069717,-14429.216857364736,2755.988111655093,304.51922890079317,11.027764605531889,0.9872825301104334
110700.00002071755,-14092.779986245943,2576.021309265036,284.6340372122668,11.067873148865328,0.9837047456880179
110800.00002073792,-14310.726416823723,2727.8802955921064,301.4134932710246,10.846301965386205,1.0038001316907035
110900.00002075829,-14314.32829305673,2849.1641126924246,314.81458680453545,10.878623218930876,1.0008177617793996
111000.00002077867,-14368.614257672692,2699.2326283073908,298.24810750087005,10.799831548459803,1.0081193667103547
111100.00002079904,-14233.716953118012,2751.7354896270303,304.0493411043563,11.00880756207176,0.9889826195819953
111200.00002081941,-14243.632241304316,2687.62721627459,296.96578298417177,10.74884576594846,1.0129012526817212
111300.00002083978,-14123.72142095246,2659.826939428068,293.89402848975647,11.225315437662712,0.9699076521878802
111400.00002086016,-14425.716341401407,2705.242099837946,298.912116038805,10.840158550445256,1.0043690127359444
111500.00002088053,-14150.087427653998,2631.7990431559188,290.7971234906342,10.813634261892332,1.0068325853760238
111600.0000209009,-14245.23620593945,2612.3989708732934,288.6535383905603,11.056119342538539,0.984750526282939
111700.00002092127,-14412.328583896626,2755.273288074396,304.44024542308034,10.803882399351982,1.0077413784016052
111800.00002094165,-14292.279562522926,2771.2178491229697,306.20201842026404,10.922574250357561,0.9967906000598159
111900.00002096202,-14065.727521587527,2856.8988527390916,315.6692265850186,10.924381541987438,0.9966256944950199
112000.00002098239,-14268.809904635731,2716.7297795505133,300.18143187987704,10.517560103335045,1.0351753861391721
112100.00002100276,-14281.584114717458,2630.6735789203935,290.6727668217109,10.711893727152214,1.0163953842833993
112200.00002102314,-14117.326073577118,2721.6506567247816,300.7251576369972,10.720646738370078,1.0155655350758344
112300.00002104351,-14394.54584645552,2797.468351897833,309.10253269659705,10.480605595689044,1.0388254039146496
112400.00002106388,-14372.001684093004,2863.8370923567845,316.4358581134253,11.017066820483905,0.9882412005497478
112500.00002108426,-14250.237210159423,2770.20661612118,306.09028357908613,10.874467431751265,1.0012002343602073
112600.00002110463,-14279.766044684926,2737.0853403481487,302.4305924084457,10.829435136630643,1.0053635488692014
112700.000021125,-13935.822006821065,2867.1269846302584,316.79937037026275,10.928937122983267,0.996210264428701
112800.00002114537,-14179.376357837682,2793.07210498085,308.61677525970686,11.202063423726793,0.9719208800542266
112900.00002116575,-14041.37169160002,2666.96223216647,294.68243313979497,11.015043009813748,0.9884227716143891
113000.00002118612,-14274.55502339561,2579.8531838029517,285.05743507621105,11.025886152787336,0.9874507309745304
113100.00002120649,-14080.511731369552,2759.595468443422,304.91781897558576,10.743500877751188,1.0134051707259473
113200.00002122686,-14309.508357917148,2886.681075628222,318.95997356277064,10.966162476425023,0.9928285637402984
113300.00002124724,-14190.12618921991,2799.450526537006,309.3215504384062,10.793197840059493,1.0087389763951362
113400.00002126761,-14273.107261388293,2537.011804047484,280.32373398620666,10.89651719753326,0.9991742447464326
113500.00002128798,-14240.866996824843,2731.6801128837574,301.833349012319,10.901651152143632,0.9987036999501635
113600.00002130835,-14383.257966283149,2766.116183829198,305.6383167211169,10.943145373355682,0.9949168150247449
113700.00002132873,-14475.003558979777,2577.2643266186446,284.7713827561138,10.733907544025813,1.0143108925203563
113800.0000213491,-14195.60129797268,2655.7782755704106,293.4466767792036,11.025840690274878,0.9874548024999968
113900.00002136947,-14144.65517746564,2803.4800639119812,309.7667887937768,10.922957760825907,0.9967556022471132
114000.00002138985,-14091.227190030382,2712.424424732176,299.7057174441435,11.059740413851474,0.9844281089614026
114100.00002141022,-14348.348045308943,2871.1512814576545,317.24402967832145,10.82192544011367,1.006061204307969
114200.00002143059,-14111.032032918993,2625.4604143820693,290.09674516231775,10.844679199442151,1.0039503373941998
114300.00002145096,-14399.864641061693,2740.333105870752,302.7894499261582,10.735542523332454,1.0141564171115758
114400.00002147134,-14203.765935419622,2904.8956867430907,320.9725727129522,11.199046801642373,0.9721826807273564
114500.00002149171,-14295.66020642966,2696.74614366299,297.9733666979673,10.655445249144217,1.021779858714607
114600.00002151208,-14270.059479612333,2731.58017899653,301.8223069507981,10.895242395272769,0.9992911535346556
114700.00002153245,-14166.727518984859,2700.0176389071426,298.33484619959825,10.823974681921403,1.0058707324395852
114800.00002155283,-14153.815679235362,2737.5040375827875,302.47685580069185,11.271991133136227,0.965891403977937
114900.0000215732,-14201.057945485583,2726.9528261144865,301.31101376867866,10.941851988196424,0.9950344194892029
115000.00002159357,-14108.485949889611,2754.958151440143,304.4054248211861,10.664264090807752,1.0209348951322852
115100.00002161395,-14486.180117325406,2862.6947052487817,316.30963157428886,10.676651964083854,1.0197503278965456
115200.00002163432,-14387.417301233625,2715.146319568143,300.0064695820401,10.749879059620968,1.0128038911719341
115300.00002165469,-14445.78726994057,2897.481144492915,320.15331276073135,10.923522973138995,0.9967040274446513
115400.00002167506,-14317.057145391896,2745.073256291265,303.3132065217778,10.64621471131393,1.0226657677344644
115500.00002169544,-14319.831777707375,2591.0735474213297,286.29721418215325,10.89023493869936,0.9997506392191869
115600.00002171581,-14103.11557407702,2736.498759598187,302.36577895119206,10.998440077604997,0.9899148665073836
115700.00002173618,-14138.42771534076,2760.6314697903967,305.0322905620149,10.924803846544597,0.996587169357317
115800.00002175655,-14458.572195485605,2752.291335371968,304.11075853824156,10.82588354902871,1.00569337291538
115900.00002177693,-14326.85990389451,2753.1826655563664,304.209244877606,10.849397771343122,1.0035137037715935
116000.0000217973,-14397.910170487929,2644.55762324068,292.20686577248586,10.692059468913987,1.018280844103617
116100.00002181767,-14204.035003924539,2807.846540540531,310.24925680237095,10.766076357529874,1.011280152550376
116200.00002183804,-14372.43663246699,2742.139381875265,302.98903198304384,10.901809919350907,0.998689155448057
116300.00002185842,-14151.165836582542,2675.183213090062,295.5907994571507,11.11180988202002,0.9798151207418392
116400.00002187879,-14025.791022288038,2780.199197950725,307.1944005745814,11.004334381386517,0.989384633715575
116500.00002189916,-14370.556212463569,2869.269791695145,317.03613697760875,10.983674786068317,0.9912456034315152
116600.00002191954,-14276.578268166195,2803.7609003836633,309.79781944497677,11.064872276252142,0.9839715334608086
116700.00002193991,-14419.963870244974,2667.844553796987,294.77992409101904,10.829031131735592,1.0054010565455678
116800.00002196028,-14391.184365635141,2565.7701197951974,283.50134571063455,10.933836821594713,0.9957638401652906
116900.00002198065,-14209.104605377855,2665.21833930373,294.4897440249177,11.025320419649308,0.9875013992163065
117000.00002200103,-14114.62347428377,2768.2378038602565,305.8727422954313,10.8403870603525,1.0043478411422864
117100.0000220214,-14476.699946555265,2802.571093866549,309.66635336150546,10.867510095153367,1.001841198755119
117200.00002204177,-14147.634793423524,2822.9828599016532,311.9217242127899,10.97036685187615,0.9924480637901206
117300.00002206214,-14328.725585551205,2736.615111622572,302.3786351128703,10.981145008921173,0.9914739612642122
117400.00002208252,-14135.166380555253,2730.0934899132926,301.65803722433304,10.918253314681833,0.9971850833110186
117500.00002210289,-14359.181442959569,2645.802122918882,292.3443751038108,10.993584253297776,0.9903521081348742
117600.00002212326,-14223.440097726794,2826.8344526911446,312.3473008186307,10.90326186610863,0.9985561637342898
117700.00002214363,-14443.49565932904,2653.297255219283,293.17253974609474,10.749713422834802,1.0128194969443813
117800.00002216401,-14296.496218672044,2589.784284303861,286.15475877433727,10.645871862298904,1.022698702561757
117900.00002218438,-14219.241855226712,2750.186410468667,303.8781776697913,11.046669564818448,0.9855929225842416
118000.00002220475,-14317.804856652765,2746.5343374767845,303.4746467377549,10.797856446123209,1.0083037680243279
118100.00002222513,-14093.365196641535,2618.7602033219,289.35641428175745,11.261280617859386,0.966810055682759
118200.0000222455,-14414.972769521788,2711.6971941212682,299.625363068183,10.65815362254305,1.0215202113604016
118300.00002226587,-14453.478759134916,2759.7894625855224,304.93925409945797,10.810971073336281,1.007080609813518
118400.00002228624,-14295.809283891118,2815.7908823881107,311.1270562541605,11.025059502200964,0.9875247692802295
118500.00002230662,-14136.10071450552,2724.5946030189684,301.0504450544718,11.176729646132507,0.9741238882859822
118600.00002232699,-14304.53831258785,2596.675054908735,286.9161452775136,10.753578872163956,1.0124554318743653
118700.00002234736,-14318.212131486398,2585.775570368643,285.7118212771565,10.601230882793486,1.0270052092614064
118800.00002236773,-14326.211149623705,2670.092772253402,295.02833798941464,10.94650209224447,0.994611726144514
118900.0000223881,-14360.17532456472,2605.698496196013,287.91317838197904,10.632803251702452,1.0239556853897933
119000.00002240848,-14309.103901658425,2766.569121794632,305.68836349722255,10.719667553412357,1.0156583016183203
119100.00002242885,-14224.172583837717,2721.6039891193627,300.7200011622081,11.301987949935626,0.9633278136059084
119200.00002244923,-14247.701089581555,2832.491182197016,312.97233359723504,10.718139204870628,1.0158031289856926
119300.0000224696,-14510.712640797981,2773.8950935644666,306.49783697240355,10.588569843944663,1.0282332271187788
119400.00002248997,-14392.019264886301,2641.497801751154,291.86877487992206,10.82322826941337,1.0059401012524263
119500.00002251034,-13894.146328377225,2793.046888689871,308.61398901928294,11.330041826063269,0.9609425550545192
119600.00002253072,-14211.083597669225,2715.7962157013567,300.0782789880803,10.968029470881513,0.9926595629704089
119700.00002255109,-14393.768568345535,2628.2029332027087,290.3997761198807,10.756406962041263,1.012189235646553
119800.00002257146,-14298.42624796032,2825.5035702912032,312.20024674373326,10.792311681430036,1.0088218041316943
119900.00002259183,-14273.775286858981,2756.4822168057763,304.5738243901009,10.734221393999952,1.0142812358330475
120000.0000226122,-14379.452367683829,2791.180883359039,308.4078072501865,10.871029860493538,1.0015168278378295
120100.00002263258,-14102.886606921224,2823.1222566256233,311.93712666779874,10.767769055761786,1.0111211788467867
120200.00002265295,-14311.123657472126,2736.9923417494224,302.42031665237363,10.755170333022393,1.0123056171210096
120300.00002267332,-14253.759037547861,2719.0669983930825,300.4396797571817,10.786737597778167,1.0093431162592108
120400.0000226937,-14331.231688880609,2676.025784819659,295.68389829611357,11.026465203413416,0.9873988753749847
120500.00002271407,-14320.07259017654,2781.093762621491,307.29324430420104,10.953214964041821,0.9940021607312846
120600.00002273444,-14262.725856807156,2802.962609307962,309.7096133377795,10.652144905178528,1.022096435800348
120700.00002275482,-14251.331396958922,2765.861140730294,305.61013607422433,10.917325922309226,0.9972697910358699
120800.00002277519,-14440.850826763155,2693.2531451708064,297.5874124905115,11.103481752207887,0.9805500278367066
120900.00002279556,-14248.295401773066,2739.709653572804,302.72056239641,10.956036089391144,0.9937462100690154
121000.00002281593,-14132.147790120805,2822.68319924429,311.8886136083115,11.173195194250344,0.9744320359510462
121100.0000228363,-14282.896089004877,2725.0591599033287,301.10177564752036,11.02443457833921,0.9875807474610613
121200.00002285668,-14269.865282769126,2644.0456703215227,292.15029821781604,10.993984786969996,0.9903160275531424
121300.00002287705,-14316.868131632727,2809.1994290604634,310.39874241413264,10.731852844682294,1.0145050904799398
121400.00002289742,-14258.706167396223,2722.909299057645,300.86422964207753,11.014491380596576,0.9884722739346417
121500.0000229178,-14144.776049185151,2778.9442194330304,307.0557333978692,10.756267089918623,1.0122023979319184
121600.00002293817,-14382.904324064744,2788.6028493452077,308.1229508218689,10.594968178858975,1.0276122738090505
121700.00002295854,-14250.739545735749,2661.835448179389,294.1159559841481,10.880497817070758,1.000645331147444
121800.00002297891,-14244.610723079095,2729.351753127987,301.57608000798905,10.949049120410995,0.9943803540816631
121900.00002299929,-14388.606057568453,2673.7120227085843,295.42824223905563,11.04768681674987,0.9855021708892737
122000.00002301966,-14189.582311053178,2823.611230837465,311.99115522086566,10.801748172590921,1.00794048956247
122100.00002304003,-14191.742753322993,2701.915759870873,298.54457654269777,11.06828354686484,0.9836682711562593
122200.0000230604,-14256.827659995884,2676.5684476785004,295.74385910459046,10.926455820539848,0.9964364950568102
122300.00002308078,-14346.840601919816,2695.4542475829753,297.8306203644682,10.81069751126729,1.007106093743207
122400.00002310115,-14285.882701164868,2847.625749879884,314.64460745830263,10.912782687355554,0.9976849767041528
122500.00002312152,-14152.61339516312,2725.619800297899,301.16372285981896,10.97009219632065,0.9924729114732019
122600.0000231419,-14289.174631009359,2550.949888164882,281.8638039922545,10.853722109395703,1.0031138840183542
122700.00002316227,-14215.895848493223,2694.9313598368535,297.77284458068397,11.459249275321895,0.9501075576267166
122800.00002318264,-14202.199254942796,2749.135922168933,303.76210536684795,11.084557324866914,0.9822240999004016
122900.00002320301,-14227.610547778939,2725.116976770983,301.10816404516294,10.84363153147637,1.0040473350286794
123000.00002322339,-14118.878314772024,2739.9537479119663,302.74753327470455,11.047604031635098,0.9855095557403322
123100.00002324376,-14374.903627758387,2819.390879901,311.52483317563326,10.946296329614222,0.994630422324362
123200.00002326413,-14207.956462787399,2732.58661678469,301.9335119512446,10.937547464156216,0.9954260200370918
123300.0000232845,-14373.382023947997,2722.682420698151,300.83916102048397,10.870623424170418,1.0015542730515181
123400.00002330488,-14368.849779828422,2698.654668822346,298.18424663877954,10.758866286940034,1.0119578634812056
123500.00002332525,-14273.458255166028,2791.9512723028797,308.49293034855543,11.128118984310175,0.9783791273765499
123600.00002334562,-14294.727430692234,2739.917453989239,302.7435230261422,10.859539547908012,1.002576517464701
123700.000023366,-14359.475863693493,2717.8840405972173,300.308970414026,10.711164039024286,1.016464625277421
123800.00002338637,-14451.750546215328,2732.508009487948,301.92482634288206,10.85828492368248,1.0026923605094913
123900.00002340674,-14270.555746208942,2751.8999085579308,304.06750835473105,10.858549220621168,1.002667954991227
124000.00002342711,-14431.889068503144,2541.86330810749,280.85979445363546,10.66369915505113,1.0209889816757123
124100.00002344749,-14382.568402971432,2782.4767975888963,307.4460609074498,10.924460233981158,0.9966185155167261
124200.00002346786,-14173.911009180927,2668.015433930756,294.79880526338326,10.680657154276282,1.0193679268932159
124300.00002348823,-14383.752058955251,2636.361407893212,291.3012358944175,10.93710101735103,0.9954666528122432
124400.0000235086,-14127.68869071122,2550.1216095549426,281.7722844524759,11.096534119420534,0.9811639584072543
124500.00002352898,-14320.068303503227,2701.695188155724,298.5202047653558,10.75450347088111,1.012368387874982
124600.00002354935,-14359.416624175064,2730.4563723160036,301.69813343120273,10.855951833994737,1.0029078525494393
124700.00002356972,-14216.36065033423,2616.4812705223585,289.1046066430023,10.622859312247058,1.0249141988221215
124800.0000235901,-14325.574855745173,2648.836176247854,292.6796187778583,10.702839891735438,1.0172551819278337
124900.00002361047,-14246.344739140986,2677.459698944825,295.8423367240077,10.64702317809492,1.0225881130428722
125000.00002363084,-14298.441498941225,2700.36538603841,298.37327005484576,11.136877073702218,0.9776097257031574
125100.00002365121,-14307.062597525852,2719.2801281406437,300.4632292442453,11.180251185681854,0.9738170601350231
125200.00002367159,-14609.883856654786,2666.285965253377,294.6077099296203,10.865274209965797,1.0020473603165585
125300.00002369196,-14336.799261061693,2693.1414147772007,297.57506698975925,10.964940188421096,0.9929392367054548
125400.00002371233,-14233.352859440463,2816.3676156933016,311.1907816311443,10.949375049705617,0.9943507544300006
125500.0000237327,-14381.999798325342,2609.5518606922224,288.33895075018955,10.918475228720968,0.9971648158867703
125600.00002375308,-14215.910421001594,2654.806831876402,293.3393384044955,10.814856905195908,1.00671876074301
125700.00002377345,-14168.573957295812,2752.3654837717213,304.1189514667312,11.264916947074312,0.9664979681931415
125800.00002379382,-14362.994474523759,2802.7825565795706,309.6897186518121,10.9151550015868,0.9974681385311548
125900.0000238142,-14204.60941793675,2713.3074571149104,299.8032869289855,10.75841526447768,1.012000287547963
126000.00002383457,-14195.006648250346,2635.2005272102956,291.17296593239826,10.956812080775702,0.9936758302457818
126100.00002385494,-14170.259379404386,2598.663753152507,287.13588383630804,11.235616366302112,0.9690184308771597
126200.00002387531,-14303.334286995763,2824.022020095284,312.0365448317652,10.87952426222577,1.0007348739515933
126300.00002389569,-14258.566489743047,2699.066623283561,298.22976499727343,10.87115805405876,1.0015050178712965
126400.00002391606,-14300.279714204356,2806.692264054858,310.1217165623137,10.75686540435174,1.0121460975803611
126500.00002393643,-14242.717609135092,2732.257680817887,301.8971666105137,10.966631916878665,0.992786064466603
126600.0000239568,-14355.140763343501,2646.7291530536872,292.44680606155873,10.797552263031477,1.0083321734397488
126700.00002397718,-14088.303810350582,2816.8139758616403,311.2401016023371,11.053235306892885,0.9850074696611467
126800.00002399755,-14432.640698127405,2622.2079291226614,289.73736614358484,10.716354661259903,1.0159722858530125
126900.00002401792,-14228.456892692215,2841.918492093831,314.0139916248028,11.003600076528254,0.9894506584654909
127000.0000240383,-14191.374512357477,2673.089149935398,295.3594187431226,10.803409620727413,1.0077854791623397
127100.00002405867,-14277.893904506025,2800.4225328919856,309.4289509835875,10.876319341314977,1.0010297601187828
127200.00002407904,-14151.942690268916,2615.641219641665,289.01178634187534,11.000336061637194,0.9897442478308617
127300.00002409941,-14225.196146334769,2746.2383202012425,303.4419387038892,11.285451147058456,0.9647393975959598
127400.00002411978,-14133.069785557906,2723.9542637592117,300.9796916224119,10.767967118893147,1.0111025805519873
127500.00002414016,-14307.069637672903,2777.4767127175824,306.89358320153667,11.101079109408081,0.980762251481004
127600.00002416053,-14109.549106641622,2773.2817581550203,306.43006729475064,11.092336989322867,0.981535212254351
127700.0000241809,-14048.051105618717,2812.4571895574213,310.7587043131995,10.872551084239069,1.0013767014619446
127800.00002420128,-14256.378466511771,2599.5345980340494,287.23210667946836,10.961672497194023,0.9932352334006332
127900.00002422165,-14310.799517142455,2618.730432253966,289.35312476733156,10.636641703520427,1.0235861698348219
128000.00002424202,-14215.262272829641,2818.3210962022144,311.40662885331886,11.11471232940906,0.979559256104532
128100.0000242624,-14121.79600003222,2665.001189129659,294.46575030619147,10.965075684309017,0.9929269669147662
128200.00002428277,-14225.809273972096,2754.760902773907,304.3836300930123,10.762355368474495,1.0116297937070495
128300.00002430314,-14145.17044708888,2741.658932242531,302.93594534197047,10.974855172815484,0.9920421882358862
128400.00002432351,-13953.790627863076,2686.8288885942366,296.8775728323923,11.071398893927988,0.9833914797508536
